0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.170285681187774e-06	3.676838e-03	2.955969e-05	3.647448e-06	3.647448e-06	-3.647448e-06
2.340571362375549e-06	7.353042e-03	1.082998e-04	7.244608e-06	7.244608e-06	-7.244608e-06
3.510857043563323e-06	1.102861e-02	2.362203e-04	1.079148e-05	1.079148e-05	-1.079148e-05
4.681142724751098e-06	1.470355e-02	4.133211e-04	1.428807e-05	1.428807e-05	-1.428807e-05
5.851428405938872e-06	1.837785e-02	6.396024e-04	1.773437e-05	1.773437e-05	-1.773437e-05
7.021714087126647e-06	2.205153e-02	9.150641e-04	2.113038e-05	2.113038e-05	-2.113038e-05
8.191999768314417e-06	2.572456e-02	1.239706e-03	2.447610e-05	2.447610e-05	-2.447610e-05
1.560954768413616e-05	4.896026e-02	4.139680e-03	4.477993e-05	4.477993e-05	-4.477993e-05
2.623026986383298e-05	8.203228e-02	1.080386e-02	7.108942e-05	7.108942e-05	-7.108942e-05
4.150915864673920e-05	1.289315e-01	2.490782e-02	1.036226e-04	1.036226e-04	-1.036226e-04
6.143552653131834e-05	1.882479e-01	4.982375e-02	1.374269e-04	1.374269e-04	-1.374269e-04
8.758260131072696e-05	2.614705e-01	9.077859e-02	1.684711e-04	1.684711e-04	-1.684711e-04
1.199098362767264e-04	3.420670e-01	1.491375e-01	1.885128e-04	1.885128e-04	-1.885128e-04
1.598775231415169e-04	4.219577e-01	2.250004e-01	1.900679e-04	1.900679e-04	-1.900679e-04
2.014087486488746e-04	4.768772e-01	3.017136e-01	1.718660e-04	1.718660e-04	-1.718660e-04
2.186281470796909e-04	4.903178e-01	3.307972e-01	1.581117e-04	1.581117e-04	-1.581117e-04
2.355550455298738e-04	4.979421e-01	3.558693e-01	1.403233e-04	1.403233e-04	-1.403233e-04
2.565949261007940e-04	4.995708e-01	3.826082e-01	1.149791e-04	1.149791e-04	-1.149791e-04
2.757374546621205e-04	4.934765e-01	4.014457e-01	8.915003e-05	8.915003e-05	-8.915003e-05
3.068383833402921e-04	4.684527e-01	4.184110e-01	4.300813e-05	4.300813e-05	-4.300813e-05
3.567966937127926e-04	3.915929e-01	4.117313e-01	-3.415318e-05	-3.415318e-05	3.415318e-05
4.339754775074197e-04	2.015237e-01	3.348164e-01	-1.448097e-04	-1.448097e-04	1.448097e-04
5.100830900765518e-04	-3.165578e-02	1.972784e-01	-2.287580e-04	-2.287580e-04	2.287580e-04
5.603856035511010e-04	-1.851881e-01	7.774112e-02	-2.592019e-04	-2.592019e-04	2.592019e-04
6.029486296082649e-04	-3.013360e-01	-3.304491e-02	-2.627388e-04	-2.627388e-04	2.627388e-04
6.469117371420791e-04	-3.987300e-01	-1.445694e-01	-2.458964e-04	-2.458964e-04	2.458964e-04
6.947223521863232e-04	-4.701442e-01	-2.563339e-01	-2.097285e-04	-2.097285e-04	2.097285e-04
7.136419107443940e-04	-4.870099e-01	-2.955591e-01	-1.900168e-04	-1.900168e-04	1.900168e-04
7.294512972514596e-04	-4.958383e-01	-3.242069e-01	-1.704260e-04	-1.704260e-04	1.704260e-04
7.450462473566147e-04	-4.997578e-01	-3.490146e-01	-1.493511e-04	-1.493511e-04	1.493511e-04
7.631582793994708e-04	-4.982921e-01	-3.731737e-01	-1.230516e-04	-1.230516e-04	1.230516e-04
7.864164548118414e-04	-4.869683e-01	-3.958090e-01	-8.699165e-05	-8.699165e-05	8.699165e-05
8.240984546547494e-04	-4.467819e-01	-4.114177e-01	-2.573227e-05	-2.573227e-05	2.573227e-05
8.839920615015982e-04	-3.330245e-01	-3.861530e-01	6.920555e-05	6.920555e-05	-6.920555e-05
9.735828539468678e-04	-8.261136e-02	-2.681519e-01	1.912833e-04	1.912833e-04	-1.912833e-04
1.030659623612891e-03	9.572541e-02	-1.506115e-01	2.442763e-04	2.442763e-04	-2.442763e-04
1.075200001185099e-03	2.275549e-01	-3.877375e-02	2.621446e-04	2.621446e-04	-2.621446e-04
1.117651694583514e-03	3.368586e-01	7.179446e-02	2.590166e-04	2.590166e-04	-2.590166e-04
1.160700087591716e-03	4.233384e-01	1.791315e-01	2.376458e-04	2.376458e-04	-2.376458e-04
1.197669832845861e-03	4.732152e-01	2.633679e-01	2.067633e-04	2.067633e-04	-2.067633e-04
1.215835652001639e-03	4.885243e-01	3.000690e-01	1.870265e-04	1.870265e-04	-1.870265e-04
1.232178496231389e-03	4.968686e-01	3.290372e-01	1.665083e-04	1.665083e-04	-1.665083e-04
1.248701631206842e-03	4.999834e-01	3.547195e-01	1.439755e-04	1.439755e-04	-1.439755e-04
